,OTN_ARRAY,OTN_ARRAY_2,OTN_ARRAY_3,STATION_NO,STATION_NO2,DEPLOY_LAT,DEPLOY_LONG,DEPLOY_DATE_TIME_UTC,BOTTOM_DEPTH,INS_MODEL_NO,RECEIVER_SN,RECEIVER_TAG_ID,RECOVERED,RECOVER_DATE_TIME_UTC,YEAR_DEPLOYED,Assigned_c,geometry,
214,SABMPA,SAB_OLD,SAB_SOUTH,S114,S14,46.02174,-58.93012,2018-06-10T10:06:28,NA,VR2AR,546090,A69-1601-60554,Y,2019-08-07T10:41:00,2018,A - Mud,c(-58.93012, 46.02174)
215,SABMPA,SAB_OLD,SAB_SOUTH,S115,S15,46.02187,-58.91715,2018-06-10T10:15:09,NA,VR2AR,546077,A69-1601-60541,Y,2019-08-07T10:49:00,2018,A - Mud,c(-58.91715, 46.02187)
216,SABMPA,SAB_OLD,SAB_SOUTH,S116,S16,46.02196,-58.90423,2018-06-10T10:23:50,NA,VR2AR,546073,A69-1601-60537,Y,2019-08-07T10:58:00,2018,A - Mud,c(-58.90423, 46.02196)
217,SABMPA,SAB_OLD,SAB_SOUTH,S117,S17,46.0218,-58.89138,2018-06-10T10:33:46,NA,VR2AR,545764,A69-1601-60228,Y,2019-08-07T11:06:00,2018,A - Mud,c(-58.89138, 46.0218)
218,SABMPA,SAB_OLD,SAB_SOUTH,S118,S18,46.02168,-58.87804,2018-06-10T10:42:29,NA,VR2AR,546085,A69-1601-60549,Y,2019-08-07T11:15:00,2018,A - Mud,c(-58.87804, 46.02168)
219,SABMPA,SAB_OLD,SAB_SOUTH,S119,S19,46.02167,-58.8648,2018-06-10T10:51:26,NA,VR2AR,545770,A69-1601-60234,Y,2019-08-07T11:23:00,2018,A - Mud,c(-58.8648, 46.02167)
220,SABMPA,SAB_OLD,SAB_SOUTH,S122,S22,46.02174,-58.82628,2018-06-10T11:17:23,NA,VR2AR,545761,A69-1601-60225,Y,2019-08-07T11:48:00,2018,A - Mud,c(-58.82628, 46.02174)
221,SABMPA,SAB_OLD,SAB_SOUTH,S123,S23,46.02181,-58.813,2018-06-10T11:25:52,NA,VR2AR,545713,A69-1601-60177,Y,2019-08-07T11:58:00,2018,A - Mud,c(-58.813, 46.02181)
222,SABMPA,SAB_OLD,SAB_SOUTH,S105,S5,46.02084,-59.04672,2019-08-07T09:14:00,NA,VR2AR,545714,A69-1601-60178,Y,2020-08-22T10:42:00,2019,A - Mud,c(-59.04672, 46.02084)
223,SABMPA,SAB_OLD,SAB_SOUTH,S106,S6,46.02144,-59.03361,2019-08-07T09:25:00,NA,VR2AR,547102,A69-1601-61566,Y,2020-08-22T10:52:00,2019,A - Mud,c(-59.03361, 46.02144)
224,SABMPA,SAB_OLD,SAB_SOUTH,S107,S7,46.02138,-59.02054,2019-08-07T09:34:00,NA,VR2AR,545575,A69-1601-60039,Y,2020-08-22T11:03:00,2019,A - Mud,c(-59.02054, 46.02138)
225,SABMPA,SAB_OLD,SAB_SOUTH,S108,S8,46.02179,-59.00778,2019-08-07T09:44:00,NA,VR2AR,545577,A69-1601-60041,Y,2020-08-22T11:13:00,2019,A - Mud,c(-59.00778, 46.02179)
226,SABMPA,SAB_OLD,SAB_SOUTH,S109,S9,46.02184,-58.99466,2019-08-07T09:52:00,NA,VR2AR,545571,A69-1601-60035,Y,2020-08-22T11:24:00,2019,A - Mud,c(-58.99466, 46.02184)
227,SABMPA,SAB_OLD,SAB_SOUTH,S110,S10,46.02172,-58.98192,2019-08-07T10:06:00,NA,VR2AR,546076,A69-1601-60540,Y,2020-08-22T11:33:00,2019,A - Mud,c(-58.98192, 46.02172)
228,SABMPA,SAB_OLD,SAB_SOUTH,S111,S11,46.02175,-58.96895,2019-08-07T10:15:00,NA,VR2AR,545570,A69-1601-60034,Y,2020-08-22T11:42:00,2019,A - Mud,c(-58.96895, 46.02175)
229,SABMPA,SAB_OLD,SAB_SOUTH,S112,S12,46.02187,-58.95611,2019-08-07T10:22:00,NA,VR2AR,546087,A69-1601-60551,Y,2020-08-22T11:52:00,2019,A - Mud,c(-58.95611, 46.02187)
230,SABMPA,SAB_OLD,SAB_SOUTH,S113,S13,46.02172,-58.94313,2019-08-07T10:31:00,NA,VR2AR,546086,A69-1601-60550,Y,2020-08-22T12:05:00,2019,A - Mud,c(-58.94313, 46.02172)
231,SABMPA,SAB_OLD,SAB_SOUTH,S114,S14,46.02179,-58.93022,2019-08-07T10:39:00,NA,VR2AR,546081,A69-1601-60545,Y,2020-08-22T12:14:00,2019,A - Mud,c(-58.93022, 46.02179)
232,SABMPA,SAB_OLD,SAB_SOUTH,S115,S15,46.02154,-58.91703,2019-08-07T10:47:00,NA,VR2AR,546088,A69-1601-60552,Y,2020-08-22T12:34:00,2019,A - Mud,c(-58.91703, 46.02154)
233,SABMPA,SAB_OLD,SAB_SOUTH,S116,S16,46.02187,-58.90431,2019-08-07T10:55:00,NA,VR2AR,546090,A69-1601-60554,Y,2020-08-22T12:44:00,2019,A - Mud,c(-58.90431, 46.02187)
234,SABMPA,SAB_OLD,SAB_SOUTH,S118,S18,46.02175,-58.8783,2019-08-07T11:13:00,NA,VR2AR,546073,A69-1601-60537,Y,2020-08-22T13:17:00,2019,A - Mud,c(-58.8783, 46.02175)
235,SABMPA,SAB_OLD,SAB_SOUTH,S119,S19,46.02158,-58.86502,2019-08-07T11:21:00,NA,VR2AR,545764,A69-1601-60228,Y,2020-08-22T13:36:00,2019,A - Mud,c(-58.86502, 46.02158)
236,SABMPA,SAB_OLD,SAB_SOUTH,S122,S22,46.02172,-58.82676,2019-08-07T11:46:00,NA,VR2AR,545781,A69-1601-60245,Y,2020-08-22T14:21:00,2019,A - Mud,c(-58.82676, 46.02172)
237,SABMPA,SAB_OLD,SAB_SOUTH,S123,S23,46.02164,-58.81322,2019-08-07T11:54:00,NA,VR2AR,545762,A69-1601-60226,Y,2020-08-22T14:30:00,2019,A - Mud,c(-58.81322, 46.02164)
238,SABMPA,SAB_OLD,SAB_SOUTH,S105,S5,46.02084,-59.04672,2020-08-22T10:45:00,NA,VR2AR,547101,A69-1601-61565,Y,2021-08-10T17:16:00,2020,A - Mud,c(-59.04672, 46.02084)
239,SABMPA,SAB_OLD,SAB_SOUTH,S106,S6,46.02144,-59.03361,2020-08-22T10:56:00,NA,VR2AR,547103,A69-1601-61567,Y,2021-08-10T17:26:00,2020,A - Mud,c(-59.03361, 46.02144)
240,SABMPA,SAB_OLD,SAB_SOUTH,S107,S7,46.02138,-59.02054,2020-08-22T11:05:00,NA,VR2AR,545714,A69-1601-60178,Y,2021-08-10T17:35:00,2020,A - Mud,c(-59.02054, 46.02138)
241,SABMPA,SAB_OLD,SAB_SOUTH,S108,S8,46.02179,-59.00778,2020-08-22T11:17:00,NA,VR2AR,547102,A69-1601-61566,Y,2021-08-10T17:44:00,2020,A - Mud,c(-59.00778, 46.02179)
242,SABMPA,SAB_OLD,SAB_SOUTH,S109,S9,46.02184,-58.99466,2020-08-22T11:27:00,NA,VR2AR,545575,A69-1601-60039,Y,2021-08-10T17:52:00,2020,A - Mud,c(-58.99466, 46.02184)
243,SABMPA,SAB_OLD,SAB_SOUTH,S110,S10,46.02172,-58.98192,2020-08-22T11:35:00,NA,VR2AR,545577,A69-1601-60041,Y,2021-08-10T18:03:00,2020,A - Mud,c(-58.98192, 46.02172)
244,SABMPA,SAB_OLD,SAB_SOUTH,S111,S11,46.02175,-58.96895,2020-08-22T11:45:00,NA,VR2AR,545571,A69-1601-60035,Y,2021-08-10T18:13:00,2020,A - Mud,c(-58.96895, 46.02175)
245,SABMPA,SAB_OLD,SAB_SOUTH,S112,S12,46.02187,-58.95611,2020-08-22T11:55:00,NA,VR2AR,546076,A69-1601-60540,Y,2021-08-10T18:23:00,2020,A - Mud,c(-58.95611, 46.02187)
246,SABMPA,SAB_OLD,SAB_SOUTH,S113,S13,46.02172,-58.94313,2020-08-22T12:04:00,NA,VR2AR,545570,A69-1601-60034,Y,2021-08-10T18:34:00,2020,A - Mud,c(-58.94313, 46.02172)
247,SABMPA,SAB_OLD,SAB_SOUTH,S114,S14,46.02179,-58.93022,2020-08-22T12:17:00,NA,VR2AR,546087,A69-1601-60551,Y,2021-08-10T18:44:00,2020,A - Mud,c(-58.93022, 46.02179)
248,SABMPA,SAB_OLD,SAB_SOUTH,S115,S15,46.02154,-58.91703,2020-08-22T12:34:00,NA,VR2AR,546086,A69-1601-60550,Y,2021-08-10T18:56:00,2020,A - Mud,c(-58.91703, 46.02154)
249,SABMPA,SAB_OLD,SAB_SOUTH,S116,S16,46.02187,-58.90431,2020-08-22T12:44:00,NA,VR2AR,546081,A69-1601-60545,Y,2021-08-10T19:06:00,2020,A - Mud,c(-58.90431, 46.02187)
250,SABMPA,SAB_OLD,SAB_SOUTH,S117,S17,46.02195,-58.89179,2020-08-22T13:04:00,NA,VR2AR,546088,A69-1601-60552,Y,2021-08-10T19:16:00,2020,A - Mud,c(-58.89179, 46.02195)
251,SABMPA,SAB_OLD,SAB_SOUTH,S118,S18,46.02175,-58.8783,2020-08-22T13:17:00,NA,VR2AR,546090,A69-1601-60554,Y,2021-08-10T19:25:00,2020,A - Mud,c(-58.8783, 46.02175)
252,SABMPA,SAB_OLD,SAB_SOUTH,S119,S19,46.02158,-58.86502,2020-08-22T13:40:00,NA,VR2AR,546073,A69-1601-60537,Y,2021-08-10T19:35:00,2020,A - Mud,c(-58.86502, 46.02158)
253,SABMPA,SAB_OLD,SAB_SOUTH,S122,S22,46.02172,-58.82676,2020-08-22T14:22:00,NA,VR2AR,545770,A69-1601-60234,Y,2021-08-10T20:03:00,2020,A - Mud,c(-58.82676, 46.02172)
254,SABMPA,SAB_NEW,SAB_NEW,2021_46,2021_46,46.10146,-58.78514,2021-08-10T14:33:00,NA,VR2AR,550747,A69-1601-60848,Y,2022-08-06T09:12:00,2021,A - Mud,c(-58.78514, 46.10146)
255,SABMPA,SAB_NEW,SAB_NEW,2021_45,2021_45,46.09688,-58.79603,2021-08-10T14:38:00,NA,VR2AR,550748,A69-1601-60849,Y,2022-08-06T09:22:00,2021,A - Mud,c(-58.79603, 46.09688)
256,SABMPA,SAB_NEW,SAB_NEW,2021_44,2021_44,46.09175,-58.80698,2021-08-10T14:43:00,NA,VR2AR,550752,A69-1601-60853,Y,2022-08-06T09:34:00,2021,A - Mud,c(-58.80698, 46.09175)
257,SABMPA,SAB_NEW,SAB_NEW,2021_43,2021_43,46.08696,-58.81787,2021-08-10T14:47:00,NA,VR2AR,550754,A69-1601-60855,Y,2022-08-06T09:42:00,2021,A - Mud,c(-58.81787, 46.08696)
258,SABMPA,SAB_NEW,SAB_NEW,2021_42,2021_42,46.08203,-58.82902,2021-08-10T14:51:00,NA,VR2AR,550746,A69-1601-60847,Y,2022-08-06T09:52:00,2021,A - Mud,c(-58.82902, 46.08203)
259,SABMPA,SAB_NEW,SAB_NEW,2021_41,2021_41,46.07704,-58.84016,2021-08-10T14:55:00,NA,VR2AR,550750,A69-1601-60851,Y,2022-08-06T10:01:00,2021,A - Mud,c(-58.84016, 46.07704)
260,SABMPA,SAB_NEW,SAB_NEW,2021_40,2021_40,46.07238,-58.85094,2021-08-10T14:59:00,NA,VR2AR,546082,A69-1601-60546,Y,2022-08-06T10:11:00,2021,A - Mud,c(-58.85094, 46.07238)
261,SABMPA,SAB_NEW,SAB_NEW,2021_39,2021_39,46.06738,-58.86194,2021-08-10T15:04:00,NA,VR2AR,546084,A69-1601-60548,Y,2022-08-06T10:21:00,2021,A - Mud,c(-58.86194, 46.06738)
262,SABMPA,SAB_NEW,SAB_NEW,2021_38,2021_38,46.06263,-58.87281,2021-08-10T15:08:00,NA,VR2AR,546089,A69-1601-60553,Y,2022-08-06T10:30:00,2021,A - Mud,c(-58.87281, 46.06263)
263,SABMPA,SAB_NEW,SAB_NEW,2021_37,2021_37,46.05776,-58.88392,2021-08-10T15:13:00,NA,VR2AR,546083,A69-1601-60547,Y,2022-08-06T10:41:00,2021,A - Mud,c(-58.88392, 46.05776)
264,SABMPA,SAB_NEW,SAB_NEW,2021_32,2021_32,46.03277,-58.93972,2021-08-10T15:35:00,NA,VR2AR,546079,A69-1601-60543,Y,2022-08-06T11:31:00,2021,A - Mud,c(-58.93972, 46.03277)
265,SABMPA,SAB_NEW,SAB_NEW,2021_31,2021_31,46.02784,-58.95052,2021-08-10T15:39:00,NA,VR2AR,546075,A69-1601-60539,Y,2022-08-06T11:42:00,2021,A - Mud,c(-58.95052, 46.02784)
266,SABMPA,SAB_NEW,SAB_NEW,2021_30,2021_30,46.02283,-58.96167,2021-08-10T15:43:00,NA,VR2AR,545779,A69-1601-60243,Y,2022-08-06T11:52:00,2021,A - Mud,c(-58.96167, 46.02283)
267,SABMPA,SAB_NEW,SAB_NEW,2021_29,2021_29,46.01794,-58.97294,2021-08-10T15:48:00,NA,VR2AR,545784,A69-1601-60248,Y,2022-08-06T12:02:00,2021,A - Mud,c(-58.97294, 46.01794)
268,SABMPA,SAB_NEW,SAB_NEW,2021_28,2021_28,46.01304,-58.98382,2021-08-10T15:52:00,NA,VR2AR,545773,A69-1601-60237,Y,2022-08-06T12:12:00,2021,A - Mud,c(-58.98382, 46.01304)
269,SABMPA,SAB_NEW,SAB_NEW,2021_27,2021_27,46.00815,-58.99471,2021-08-10T15:56:00,NA,VR2AR,546072,A69-1601-60536,Y,2022-08-06T12:22:00,2021,A - Mud,c(-58.99471, 46.00815)
270,SABMPA,SAB_NEW,SAB_NEW,2021_26,2021_26,46.00319,-59.00584,2021-08-10T16:01:00,NA,VR2AR,546078,A69-1601-60542,Y,2022-08-06T12:32:00,2021,A - Mud,c(-59.00584, 46.00319)
271,SABMPA,SAB_NEW,SAB_NEW,2021_24,2021_24,45.99334,-59.02769,2021-08-10T16:10:00,NA,VR2AR,545765,A69-1601-60229,Y,2022-08-06T12:52:00,2021,A - Mud,c(-59.02769, 45.99334)
272,SABMPA,SAB_NEW,SAB_NEW,2021_23,2021_23,45.98809,-59.03802,2021-08-10T21:19:00,NA,VR2AR,546081,A69-1601-60545,Y,2022-08-06T13:02:00,2021,A - Mud,c(-59.03802, 45.98809)
273,SABMPA,SAB_NEW,SAB_NEW,2021_21,2021_21,45.98802,-59.06419,2021-08-10T21:29:00,NA,VR2AR,545571,A69-1601-60035,Y,2022-08-06T13:26:00,2021,A - Mud,c(-59.06419, 45.98802)
274,SABMPA,SAB_NEW,SAB_NEW,2021_20,2021_20,45.98801,-59.07853,2021-08-10T21:34:00,NA,VR2AR,547102,A69-1601-61566,Y,2022-08-06T13:37:00,2021,A - Mud,c(-59.07853, 45.98801)
275,SABMPA,SAB_NEW,SAB_NEW,2021_19,2021_19,45.98798,-59.09185,2021-08-10T21:39:00,NA,VR2AR,545714,A69-1601-60178,Y,2022-08-06T13:48:00,2021,A - Mud,c(-59.09185, 45.98798)
276,SABMPA,SAB_NEW,SAB_NEW,2021_18,2021_18,45.98794,-59.10519,2021-08-10T21:44:00,NA,VR2AR,545570,A69-1601-60034,Y,2022-08-06T13:58:00,2021,A - Mud,c(-59.10519, 45.98794)
277,SABMPA,SAB_NEW,SAB_NEW,2021_46,2021_46,46.10146,-58.78514,2022-08-06T09:12:00,NA,VR2AR,552480,A69-1601-60789,Y,2023-08-16T09:44:00,2022,A - Mud,c(-58.78514, 46.10146)
278,SABMPA,SAB_NEW,SAB_NEW,2021_45,2021_45,46.09688,-58.79603,2022-08-06T09:23:00,NA,VR2AR,552429,A69-1601-60473,Y,2023-08-16T09:53:00,2022,A - Mud,c(-58.79603, 46.09688)
279,SABMPA,SAB_NEW,SAB_NEW,2021_44,2021_44,46.09175,-58.80698,2022-08-06T09:33:00,NA,VR2AR,552478,A69-1601-60787,Y,2023-08-16T10:05:00,2022,A - Mud,c(-58.80698, 46.09175)
280,SABMPA,SAB_NEW,SAB_NEW,2021_43,2021_43,46.08696,-58.81787,2022-08-06T09:42:00,NA,VR2AR,550748,A69-1601-60849,Y,2023-08-16T10:14:00,2022,A - Mud,c(-58.81787, 46.08696)
281,SABMPA,SAB_NEW,SAB_NEW,2021_41,2021_41,46.07704,-58.84016,2022-08-06T10:02:00,NA,VR2AR,550754,A69-1601-60855,Y,2023-08-16T10:40:00,2022,A - Mud,c(-58.84016, 46.07704)
282,SABMPA,SAB_NEW,SAB_NEW,2021_40,2021_40,46.07238,-58.85094,2022-08-06T10:12:00,NA,VR2AR,550746,A69-1601-60847,Y,2023-08-16T10:52:00,2022,A - Mud,c(-58.85094, 46.07238)
283,SABMPA,SAB_NEW,SAB_NEW,2021_39,2021_39,46.06738,-58.86194,2022-08-06T10:22:00,NA,VR2AR,550747,A69-1601-60848,Y,2023-08-16T11:03:00,2022,A - Mud,c(-58.86194, 46.06738)
284,SABMPA,SAB_NEW,SAB_NEW,2021_38,2021_38,46.06263,-58.87281,2022-08-06T10:31:00,NA,VR2AR,550750,A69-1601-60851,Y,2023-08-16T11:14:00,2022,A - Mud,c(-58.87281, 46.06263)
285,SABMPA,SAB_NEW,SAB_NEW,2021_37,2021_37,46.05776,-58.88392,2022-08-06T10:42:00,NA,VR2AR,546082,A69-1601-60546,Y,2023-08-16T11:25:00,2022,A - Mud,c(-58.88392, 46.05776)
286,SABMPA,SAB_NEW,SAB_NEW,2021_32,2021_32,46.03277,-58.93972,2022-08-06T11:32:00,NA,VR2AR,546080,A69-1601-60544,Y,2023-08-16T12:17:00,2022,A - Mud,c(-58.93972, 46.03277)
287,SABMPA,SAB_NEW,SAB_NEW,2021_31,2021_31,46.02784,-58.95052,2022-08-06T11:42:00,NA,VR2AR,546071,A69-1601-60535,Y,2023-08-16T12:29:00,2022,A - Mud,c(-58.95052, 46.02784)
288,SABMPA,SAB_NEW,SAB_NEW,2021_30,2021_30,46.02283,-58.96167,2022-08-06T11:53:00,NA,VR2AR,545778,A69-1601-60242,Y,2023-08-16T12:41:00,2022,A - Mud,c(-58.96167, 46.02283)
289,SABMPA,SAB_NEW,SAB_NEW,2021_29,2021_29,46.01794,-58.97294,2022-08-06T12:03:00,NA,VR2AR,546079,A69-1601-60543,Y,2023-08-16T12:52:00,2022,A - Mud,c(-58.97294, 46.01794)
290,SABMPA,SAB_NEW,SAB_NEW,2021_28,2021_28,46.01304,-58.98382,2022-08-06T12:13:00,NA,VR2AR,546075,A69-1601-60539,Y,2023-08-16T13:04:00,2022,A - Mud,c(-58.98382, 46.01304)
291,SABMPA,SAB_NEW,SAB_NEW,2021_27,2021_27,46.00815,-58.99471,2022-08-06T12:23:00,NA,VR2AR,545779,A69-1601-60243,Y,2023-08-16T13:14:00,2022,A - Mud,c(-58.99471, 46.00815)
292,SABMPA,SAB_NEW,SAB_NEW,2021_26,2021_26,46.00319,-59.00584,2022-08-06T12:33:00,NA,VR2AR,545784,A69-1601-60248,Y,2023-08-16T13:26:00,2022,A - Mud,c(-59.00584, 46.00319)
293,SABMPA,SAB_NEW,SAB_NEW,2021_24,2021_24,45.99334,-59.02769,2022-08-06T12:53:00,NA,VR2AR,546072,A69-1601-60536,Y,2023-08-16T13:46:00,2022,A - Mud,c(-59.02769, 45.99334)
294,SABMPA,SAB_NEW,SAB_NEW,2021_23,2021_23,45.98809,-59.03802,2022-08-06T13:03:00,NA,VR2AR,546078,A69-1601-60542,Y,2023-08-16T13:54:00,2022,A - Mud,c(-59.03802, 45.98809)
295,SABMPA,SAB_NEW,SAB_NEW,2021_21,2021_21,45.98802,-59.06419,2022-08-06T13:27:00,NA,VR2AR,545765,A69-1601-60229,Y,2023-08-16T14:15:00,2022,A - Mud,c(-59.06419, 45.98802)
296,SABMPA,SAB_NEW,SAB_NEW,2021_20,2021_20,45.98801,-59.07853,2022-08-06T13:38:00,NA,VR2AR,546081,A69-1601-60545,Y,2023-08-16T14:28:00,2022,A - Mud,c(-59.07853, 45.98801)
297,SABMPA,SAB_NEW,SAB_NEW,2021_19,2021_19,45.98798,-59.09185,2022-08-06T13:48:00,NA,VR2AR,545771,A69-1601-60235,Y,2023-08-16T14:38:00,2022,A - Mud,c(-59.09185, 45.98798)
298,SABMPA,SAB_NEW,SAB_NEW,2021_18,2021_18,45.98794,-59.10519,2022-08-06T13:58:00,NA,VR2AR,545571,A69-1601-60035,Y,2023-08-16T14:49:00,2022,A - Mud,c(-59.10519, 45.98794)
299,SABMPA,SAB_NEW,SAB_NEW,2021_36,2021_36,46.05278,-58.89504,2021-08-10T15:18:00,NA,VR2AR,546074,A69-1601-60538,Y,2022-08-06T10:51:00,2021,B - Gravelly sand/mud <50% cobblles/gravel,c(-58.89504, 46.05278)
300,SABMPA,SAB_NEW,SAB_NEW,2021_35,2021_35,46.04759,-58.9063,2021-08-10T15:22:00,NA,VR2AR,546080,A69-1601-60544,Y,2022-08-06T11:01:00,2021,B - Gravelly sand/mud <50% cobblles/gravel,c(-58.9063, 46.04759)
301,SABMPA,SAB_NEW,SAB_NEW,2021_33,2021_33,46.03757,-58.92871,2021-08-10T15:30:00,NA,VR2AR,546071,A69-1601-60535,Y,2022-08-06T11:21:00,2021,B - Gravelly sand/mud <50% cobblles/gravel,c(-58.92871, 46.03757)
302,SABMPA,SAB_NEW,SAB_NEW,2021_25,2021_25,45.99811,-59.01689,2021-08-10T16:05:00,NA,VR2AR,545781,A69-1601-60245,Y,2022-08-06T12:42:00,2021,B - Gravelly sand/mud <50% cobblles/gravel,c(-59.01689, 45.99811)
303,SABMPA,SAB_NEW,SAB_NEW,2021_36,2021_36,46.05278,-58.89504,2022-08-06T10:52:00,NA,VR2AR,546084,A69-1601-60548,Y,2023-08-16T11:36:00,2022,B - Gravelly sand/mud <50% cobblles/gravel,c(-58.89504, 46.05278)
304,SABMPA,SAB_NEW,SAB_NEW,2021_35,2021_35,46.04759,-58.9063,2022-08-06T11:02:00,NA,VR2AR,546089,A69-1601-60553,Y,2023-08-16T11:47:00,2022,B - Gravelly sand/mud <50% cobblles/gravel,c(-58.9063, 46.04759)
305,SABMPA,SAB_NEW,SAB_NEW,2021_33,2021_33,46.03757,-58.92871,2022-08-06T11:22:00,NA,VR2AR,546074,A69-1601-60538,Y,2023-08-16T12:07:00,2022,B - Gravelly sand/mud <50% cobblles/gravel,c(-58.92871, 46.03757)
306,SABMPA,SAB_NEW,SAB_NEW,2021_25,2021_25,45.99811,-59.01689,2022-08-06T12:43:00,NA,VR2AR,545773,A69-1601-60237,Y,2023-08-16T13:35:00,2022,B - Gravelly sand/mud <50% cobblles/gravel,c(-59.01689, 45.99811)
307,SABMPA,SAB_NEW,SAB_NEW,2021_04,2021_04,45.98776,-59.29401,2021-08-10T22:50:00,NA,VR2AR,545766,A69-1601-60230,Y,2022-08-06T17:29:00,2021,A - Mud,c(-59.29401, 45.98776)
308,SABMPA,SAB_NEW,SAB_NEW,2021_02,2021_02,45.98769,-59.32067,2021-08-10T23:00:00,NA,VR2AR,545761,A69-1601-60225,Y,2022-08-06T17:46:00,2021,A - Mud,c(-59.32067, 45.98769)
309,SABMPA,SAB_NEW,SAB_NEW,2021_04,2021_04,45.98776,-59.29401,2022-08-06T17:29:00,NA,VR2AR,549709,A69-1601-60278,Y,2023-08-16T17:05:00,2022,A - Mud,c(-59.29401, 45.98776)
310,SABMPA,SAB_NEW,SAB_NEW,2021_34,2021_34,46.04268,-58.91758,2021-08-10T15:26:00,NA,VR2AR,545778,A69-1601-60242,Y,2022-08-06T11:11:00,2021,E - Gravel with crinoids,c(-58.91758, 46.04268)
311,SABMPA,SAB_NEW,SAB_NEW,2021_34,2021_34,46.04268,-58.91758,2022-08-06T11:12:00,NA,VR2AR,546083,A69-1601-60547,Y,2023-08-16T11:56:00,2022,E - Gravel with crinoids,c(-58.91758, 46.04268)
312,SABMPA,SAB_OLD,SAB_SOUTH,S21,S21,46.021775,-58.8395633,2016-04-17T13:19:44,NA,VR2AR,545773,A69-1601-60237,Y,2017-05-05T12:01:18,2016,C - Till >50% cobbles/gravel,c(-58.8395633, 46.021775)
313,SABMPA,SAB_OLD,SAB_SOUTH,S21,S21,46.0220317,-58.8395933,2017-05-05T12:01:18,NA,VR2AR,545769,A69-1601-60233,Y,2018-06-10T11:07:54,2017,C - Till >50% cobbles/gravel,c(-58.8395933, 46.0220317)
314,SABMPA,SAB_OLD,SAB_SOUTH,S121,S21,46.02188,-58.83954,2018-06-10T11:07:54,NA,VR2AR,545762,A69-1601-60226,Y,2019-08-07T11:40:00,2018,C - Till >50% cobbles/gravel,c(-58.83954, 46.02188)
315,SABMPA,SAB_OLD,SAB_SOUTH,S120,S20,46.02172,-58.85229,2019-08-07T11:30:00,NA,VR2AR,546085,A69-1601-60549,Y,2020-08-22T13:53:00,2019,C - Till >50% cobbles/gravel,c(-58.85229, 46.02172)
316,SABMPA,SAB_OLD,SAB_SOUTH,S121,S21,46.02182,-58.83963,2019-08-07T11:38:00,NA,VR2AR,545770,A69-1601-60234,Y,2020-08-22T14:11:00,2019,C - Till >50% cobbles/gravel,c(-58.83963, 46.02182)
317,SABMPA,SAB_OLD,SAB_SOUTH,S120,S20,46.02172,-58.85229,2020-08-22T13:54:00,NA,VR2AR,545764,A69-1601-60228,Y,2021-08-10T19:45:00,2020,C - Till >50% cobbles/gravel,c(-58.85229, 46.02172)
318,SABMPA,SAB_OLD,SAB_SOUTH,S121,S21,46.02182,-58.83963,2020-08-22T14:13:00,NA,VR2AR,546085,A69-1601-60549,Y,2021-08-10T19:54:00,2020,C - Till >50% cobbles/gravel,c(-58.83963, 46.02182)
319,SABMPA,SAB_OLD,SAB_SOUTH,S20,S20,46.021635,-58.8518467,2016-04-17T20:41:45,NA,VR2AR,545784,A69-1601-60248,Y,2017-05-05T11:48:50,2016,E - Gravel with crinoids,c(-58.8518467, 46.021635)
320,SABMPA,SAB_OLD,SAB_SOUTH,S20,S20,46.0216117,-58.8520883,2017-05-05T11:48:50,NA,VR2AR,545713,A69-1601-60177,Y,2018-06-10T10:59:47,2017,E - Gravel with crinoids,c(-58.8520883, 46.0216117)
321,SABMPA,SAB_OLD,SAB_SOUTH,S120,S20,46.02151,-58.85219,2018-06-10T10:59:47,NA,VR2AR,545781,A69-1601-60245,Y,2019-08-07T11:32:00,2018,E - Gravel with crinoids,c(-58.85219, 46.02151)
322,SABMPA,SAB_NEW,SAB_NEW,2021_22,2021_22,45.98806,-59.05135,2021-08-10T21:25:00,NA,VR2AR,545771,A69-1601-60235,Y,2022-08-06T13:17:00,2021,B - Gravelly sand/mud <50% cobblles/gravel,c(-59.05135, 45.98806)
323,SABMPA,SAB_NEW,SAB_NEW,2021_22,2021_22,45.98806,-59.05135,2022-08-06T13:17:00,NA,VR2AR,545781,A69-1601-60245,Y,2023-08-16T14:05:00,2022,B - Gravelly sand/mud <50% cobblles/gravel,c(-59.05135, 45.98806)
